subscription_id,user_id,plan,price,billing_date,status,churn_date,churn_reason
69_202309,69,Premium,19.99,2023-09-22,active,,
69_202310,69,Premium,19.99,2023-10-22,active,,
69_202311,69,Premium,19.99,2023-11-21,active,,
69_202312,69,Premium,19.99,2023-12-21,active,,
69_202401,69,Premium,19.99,2024-01-20,active,,
69_202402,69,Premium,19.99,2024-02-19,active,,
69_202403,69,Premium,19.99,2024-03-20,active,,
69_202404,69,Premium,19.99,2024-04-19,active,,
70_202304,70,Family,24.99,2023-04-01,active,,
70_202305,70,Family,24.99,2023-05-01,active,,
70_202305,70,Family,24.99,2023-05-31,active,,
70_202306,70,Family,24.99,2023-06-30,active,,
70_202307,70,Family,24.99,2023-07-30,active,,
70_202308,70,Family,24.99,2023-08-29,active,,
70_202309,70,Family,24.99,2023-09-28,active,,
70_202310,70,Family,24.99,2023-10-28,active,,
70_202311,70,Family,24.99,2023-11-27,active,,
71_202303,71,Basic,9.99,2023-03-10,active,,
71_202304,71,Basic,9.99,2023-04-09,active,,
71_202305,71,Basic,9.99,2023-05-09,active,,
71_202306,71,Basic,9.99,2023-06-08,active,,
71_202307,71,Basic,9.99,2023-07-08,active,,
71_202308,71,Basic,9.99,2023-08-07,active,,
72_202309,72,Standard,14.99,2023-09-16,active,,
72_202310,72,Standard,14.99,2023-10-16,active,,
72_202311,72,Standard,14.99,2023-11-15,active,,
73_202305,73,Premium,19.99,2023-05-07,active,,
73_202306,73,Premium,19.99,2023-06-06,active,,
73_202307,73,Premium,19.99,2023-07-06,active,,
73_202308,73,Premium,19.99,2023-08-05,active,,
73_202309,73,Premium,19.99,2023-09-04,active,,
73_202310,73,Premium,19.99,2023-10-04,active,,
73_202311,73,Premium,19.99,2023-11-03,active,,
73_202312,73,Premium,19.99,2023-12-03,active,,
73_202401,73,Premium,19.99,2024-01-02,active,,
73_202402,73,Premium,19.99,2024-02-01,active,,
73_202403,73,Premium,19.99,2024-03-02,active,,
74_202302,74,Basic,9.99,2023-02-09,active,,
74_202303,74,Basic,9.99,2023-03-11,active,,
74_202304,74,Basic,9.99,2023-04-10,active,,
74_202305,74,Basic,9.99,2023-05-10,active,,
74_202306,74,Basic,9.99,2023-06-09,active,,
74_202307,74,Basic,9.99,2023-07-09,active,,
74_202308,74,Basic,9.99,2023-08-08,active,,
74_202309,74,Basic,9.99,2023-09-07,active,,
74_202310,74,Basic,9.99,2023-10-07,active,,
74_202311,74,Basic,9.99,2023-11-06,active,,
75_202302,75,Basic,9.99,2023-02-11,active,,
75_202303,75,Basic,9.99,2023-03-13,active,,
75_202304,75,Basic,9.99,2023-04-12,active,,
75_202305,75,Basic,9.99,2023-05-12,active,,
76_202308,76,Premium,19.99,2023-08-01,active,,
76_202308,76,Premium,19.99,2023-08-31,active,,
76_202309,76,Premium,19.99,2023-09-30,active,,
76_202310,76,Premium,19.99,2023-10-30,active,,
77_202308,77,Family,24.99,2023-08-04,active,,
77_202309,77,Family,24.99,2023-09-03,active,,
77_202310,77,Family,24.99,2023-10-03,active,,
77_202311,77,Family,24.99,2023-11-02,active,,
77_202312,77,Family,24.99,2023-12-02,active,,
77_202401,77,Family,24.99,2024-01-01,active,,
77_202401,77,Family,24.99,2024-01-31,active,,
77_202403,77,Family,24.99,2024-03-01,active,,
78_202306,78,Basic,9.99,2023-06-30,active,,
78_202307,78,Basic,9.99,2023-07-30,active,,
78_202308,78,Basic,9.99,2023-08-29,active,,
78_202309,78,Basic,9.99,2023-09-28,active,,
78_202310,78,Basic,9.99,2023-10-28,active,,
78_202311,78,Basic,9.99,2023-11-27,active,,
78_202312,78,Basic,9.99,2023-12-27,active,,
78_202401,78,Basic,9.99,2024-01-26,active,,
78_202402,78,Basic,9.99,2024-02-25,active,,
79_202305,79,Standard,14.99,2023-05-20,active,,
79_202306,79,Standard,14.99,2023-06-19,active,,
79_202307,79,Standard,14.99,2023-07-19,active,,
79_202308,79,Standard,14.99,2023-08-18,active,,
79_202309,79,Standard,14.99,2023-09-17,active,,
79_202310,79,Standard,14.99,2023-10-17,churned,2023-11-10,Price
80_202303,80,Premium,19.99,2023-03-26,active,,
80_202304,80,Premium,19.99,2023-04-25,active,,
80_202305,80,Premium,19.99,2023-05-25,active,,
80_202306,80,Premium,19.99,2023-06-24,active,,
80_202307,80,Premium,19.99,2023-07-24,active,,
80_202308,80,Premium,19.99,2023-08-23,active,,
80_202309,80,Premium,19.99,2023-09-22,active,,
80_202310,80,Premium,19.99,2023-10-22,active,,
80_202311,80,Premium,19.99,2023-11-21,active,,
80_202312,80,Premium,19.99,2023-12-21,active,,
81_202310,81,Standard,14.99,2023-10-16,active,,
81_202311,81,Standard,14.99,2023-11-15,active,,
81_202312,81,Standard,14.99,2023-12-15,active,,
81_202401,81,Standard,14.99,2024-01-14,active,,
81_202402,81,Standard,14.99,2024-02-13,active,,
81_202403,81,Standard,14.99,2024-03-14,active,,
81_202404,81,Standard,14.99,2024-04-13,active,,
81_202405,81,Standard,14.99,2024-05-13,active,,
81_202406,81,Standard,14.99,2024-06-12,active,,
81_202407,81,Standard,14.99,2024-07-12,active,,
81_202408,81,Standard,14.99,2024-08-11,active,,
81_202409,81,Standard,14.99,2024-09-10,churned,2024-10-06,Competition
82_202304,82,Premium,19.99,2023-04-04,active,,
82_202305,82,Premium,19.99,2023-05-04,active,,
82_202306,82,Premium,19.99,2023-06-03,active,,
82_202307,82,Premium,19.99,2023-07-03,active,,
82_202308,82,Premium,19.99,2023-08-02,active,,
82_202309,82,Premium,19.99,2023-09-01,active,,
82_202310,82,Premium,19.99,2023-10-01,active,,
82_202310,82,Premium,19.99,2023-10-31,active,,
82_202311,82,Premium,19.99,2023-11-30,active,,
82_202312,82,Premium,19.99,2023-12-30,active,,
82_202401,82,Premium,19.99,2024-01-29,active,,
82_202402,82,Premium,19.99,2024-02-28,active,,
83_202306,83,Standard,14.99,2023-06-22,active,,
83_202307,83,Standard,14.99,2023-07-22,active,,
83_202308,83,Standard,14.99,2023-08-21,active,,
83_202309,83,Standard,14.99,2023-09-20,active,,
83_202310,83,Standard,14.99,2023-10-20,active,,
83_202311,83,Standard,14.99,2023-11-19,active,,
83_202312,83,Standard,14.99,2023-12-19,active,,
83_202401,83,Standard,14.99,2024-01-18,active,,
83_202402,83,Standard,14.99,2024-02-17,active,,
84_202310,84,Basic,9.99,2023-10-04,active,,
84_202311,84,Basic,9.99,2023-11-03,active,,
84_202312,84,Basic,9.99,2023-12-03,active,,
84_202401,84,Basic,9.99,2024-01-02,active,,
84_202402,84,Basic,9.99,2024-02-01,active,,
85_202305,85,Premium,19.99,2023-05-07,active,,
85_202306,85,Premium,19.99,2023-06-06,active,,
85_202307,85,Premium,19.99,2023-07-06,active,,
85_202308,85,Premium,19.99,2023-08-05,active,,
85_202309,85,Premium,19.99,2023-09-04,active,,
85_202310,85,Premium,19.99,2023-10-04,active,,
85_202311,85,Premium,19.99,2023-11-03,active,,
85_202312,85,Premium,19.99,2023-12-03,active,,
85_202401,85,Premium,19.99,2024-01-02,active,,
85_202402,85,Premium,19.99,2024-02-01,active,,
86_202312,86,Basic,9.99,2023-12-09,active,,
86_202401,86,Basic,9.99,2024-01-08,active,,
86_202402,86,Basic,9.99,2024-02-07,active,,
86_202403,86,Basic,9.99,2024-03-08,active,,
86_202404,86,Basic,9.99,2024-04-07,active,,
86_202405,86,Basic,9.99,2024-05-07,active,,
86_202406,86,Basic,9.99,2024-06-06,active,,
86_202407,86,Basic,9.99,2024-07-06,active,,
86_202408,86,Basic,9.99,2024-08-05,active,,
86_202409,86,Basic,9.99,2024-09-04,active,,
87_202311,87,Basic,9.99,2023-11-07,active,,
87_202312,87,Basic,9.99,2023-12-07,active,,
87_202401,87,Basic,9.99,2024-01-06,active,,
87_202402,87,Basic,9.99,2024-02-05,active,,
87_202403,87,Basic,9.99,2024-03-06,active,,
87_202404,87,Basic,9.99,2024-04-05,active,,
87_202405,87,Basic,9.99,2024-05-05,active,,
87_202406,87,Basic,9.99,2024-06-04,active,,
88_202310,88,Family,24.99,2023-10-24,active,,
88_202311,88,Family,24.99,2023-11-23,active,,
88_202312,88,Family,24.99,2023-12-23,active,,
88_202401,88,Family,24.99,2024-01-22,active,,
88_202402,88,Family,24.99,2024-02-21,active,,
88_202403,88,Family,24.99,2024-03-22,active,,
89_202304,89,Standard,14.99,2023-04-12,active,,
89_202305,89,Standard,14.99,2023-05-12,active,,
89_202306,89,Standard,14.99,2023-06-11,active,,
89_202307,89,Standard,14.99,2023-07-11,active,,
89_202308,89,Standard,14.99,2023-08-10,active,,
89_202309,89,Standard,14.99,2023-09-09,active,,
89_202310,89,Standard,14.99,2023-10-09,active,,
89_202311,89,Standard,14.99,2023-11-08,active,,
90_202301,90,Premium,19.99,2023-01-22,active,,
90_202302,90,Premium,19.99,2023-02-21,active,,
90_202303,90,Premium,19.99,2023-03-23,active,,
90_202304,90,Premium,19.99,2023-04-22,active,,
90_202305,90,Premium,19.99,2023-05-22,active,,
90_202306,90,Premium,19.99,2023-06-21,active,,
90_202307,90,Premium,19.99,2023-07-21,churned,2023-08-10,Price
91_202311,91,Basic,9.99,2023-11-28,active,,
91_202312,91,Basic,9.99,2023-12-28,active,,
91_202401,91,Basic,9.99,2024-01-27,active,,
91_202402,91,Basic,9.99,2024-02-26,active,,
91_202403,91,Basic,9.99,2024-03-27,active,,
91_202404,91,Basic,9.99,2024-04-26,active,,
92_202311,92,Family,24.99,2023-11-22,active,,
92_202312,92,Family,24.99,2023-12-22,active,,
92_202401,92,Family,24.99,2024-01-21,active,,
92_202402,92,Family,24.99,2024-02-20,active,,
92_202403,92,Family,24.99,2024-03-21,active,,
92_202404,92,Family,24.99,2024-04-20,active,,
92_202405,92,Family,24.99,2024-05-20,active,,
93_202310,93,Premium,19.99,2023-10-03,active,,
93_202311,93,Premium,19.99,2023-11-02,active,,
93_202312,93,Premium,19.99,2023-12-02,active,,
93_202401,93,Premium,19.99,2024-01-01,active,,
94_202302,94,Standard,14.99,2023-02-14,active,,
94_202303,94,Standard,14.99,2023-03-16,active,,
94_202304,94,Standard,14.99,2023-04-15,active,,
94_202305,94,Standard,14.99,2023-05-15,active,,
94_202306,94,Standard,14.99,2023-06-14,active,,
94_202307,94,Standard,14.99,2023-07-14,active,,
94_202308,94,Standard,14.99,2023-08-13,active,,
94_202309,94,Standard,14.99,2023-09-12,active,,
94_202310,94,Standard,14.99,2023-10-12,active,,
94_202311,94,Standard,14.99,2023-11-11,active,,
95_202301,95,Family,24.99,2023-01-15,active,,
95_202302,95,Family,24.99,2023-02-14,active,,
95_202303,95,Family,24.99,2023-03-16,active,,
95_202304,95,Family,24.99,2023-04-15,active,,
95_202305,95,Family,24.99,2023-05-15,active,,
95_202306,95,Family,24.99,2023-06-14,active,,
95_202307,95,Family,24.99,2023-07-14,active,,
96_202306,96,Standard,14.99,2023-06-24,active,,
96_202307,96,Standard,14.99,2023-07-24,active,,
96_202308,96,Standard,14.99,2023-08-23,active,,
96_202309,96,Standard,14.99,2023-09-22,active,,
96_202310,96,Standard,14.99,2023-10-22,active,,
96_202311,96,Standard,14.99,2023-11-21,active,,
96_202312,96,Standard,14.99,2023-12-21,active,,
97_202305,97,Standard,14.99,2023-05-04,active,,
97_202306,97,Standard,14.99,2023-06-03,active,,
97_202307,97,Standard,14.99,2023-07-03,active,,
97_202308,97,Standard,14.99,2023-08-02,active,,
97_202309,97,Standard,14.99,2023-09-01,active,,
97_202310,97,Standard,14.99,2023-10-01,active,,
97_202310,97,Standard,14.99,2023-10-31,active,,
97_202311,97,Standard,14.99,2023-11-30,active,,
97_202312,97,Standard,14.99,2023-12-30,active,,
97_202401,97,Standard,14.99,2024-01-29,active,,
98_202312,98,Family,24.99,2023-12-31,active,,
98_202401,98,Family,24.99,2024-01-30,active,,
98_202402,98,Family,24.99,2024-02-29,active,,
99_202312,99,Basic,9.99,2023-12-21,active,,
99_202401,99,Basic,9.99,2024-01-20,active,,
99_202402,99,Basic,9.99,2024-02-19,active,,
99_202403,99,Basic,9.99,2024-03-20,active,,
99_202404,99,Basic,9.99,2024-04-19,active,,
99_202405,99,Basic,9.99,2024-05-19,active,,
99_202406,99,Basic,9.99,2024-06-18,active,,
99_202407,99,Basic,9.99,2024-07-18,active,,
99_202408,99,Basic,9.99,2024-08-17,active,,
99_202409,99,Basic,9.99,2024-09-16,active,,
100_202310,100,Family,24.99,2023-10-09,active,,
100_202311,100,Family,24.99,2023-11-08,active,,
100_202312,100,Family,24.99,2023-12-08,active,,
100_202401,100,Family,24.99,2024-01-07,active,,
100_202402,100,Family,24.99,2024-02-06,active,,
100_202403,100,Family,24.99,2024-03-07,active,,
100_202404,100,Family,24.99,2024-04-06,active,,
100_202405,100,Family,24.99,2024-05-06,active,,
101_202303,101,Basic,9.99,2023-03-03,active,,
101_202304,101,Basic,9.99,2023-04-02,active,,
101_202305,101,Basic,9.99,2023-05-02,active,,
101_202306,101,Basic,9.99,2023-06-01,active,,
101_202307,101,Basic,9.99,2023-07-01,active,,
102_202309,102,Basic,9.99,2023-09-05,active,,
102_202310,102,Basic,9.99,2023-10-05,active,,
102_202311,102,Basic,9.99,2023-11-04,active,,
102_202312,102,Basic,9.99,2023-12-04,active,,
102_202401,102,Basic,9.99,2024-01-03,active,,
102_202402,102,Basic,9.99,2024-02-02,active,,
102_202403,102,Basic,9.99,2024-03-03,active,,
102_202404,102,Basic,9.99,2024-04-02,active,,
103_202306,103,Premium,19.99,2023-06-01,active,,
103_202307,103,Premium,19.99,2023-07-01,active,,
103_202307,103,Premium,19.99,2023-07-31,active,,
103_202308,103,Premium,19.99,2023-08-30,active,,
103_202309,103,Premium,19.99,2023-09-29,active,,
103_202310,103,Premium,19.99,2023-10-29,active,,
103_202311,103,Premium,19.99,2023-11-28,active,,
103_202312,103,Premium,19.99,2023-12-28,active,,
103_202401,103,Premium,19.99,2024-01-27,active,,
103_202402,103,Premium,19.99,2024-02-26,active,,
104_202301,104,Basic,9.99,2023-01-24,active,,
104_202302,104,Basic,9.99,2023-02-23,active,,
104_202303,104,Basic,9.99,2023-03-25,active,,
104_202304,104,Basic,9.99,2023-04-24,active,,
104_202305,104,Basic,9.99,2023-05-24,active,,
105_202301,105,Standard,14.99,2023-01-07,active,,
105_202302,105,Standard,14.99,2023-02-06,active,,
105_202303,105,Standard,14.99,2023-03-08,active,,
106_202301,106,Premium,19.99,2023-01-27,active,,
106_202302,106,Premium,19.99,2023-02-26,active,,
106_202303,106,Premium,19.99,2023-03-28,active,,
106_202304,106,Premium,19.99,2023-04-27,active,,
106_202305,106,Premium,19.99,2023-05-27,active,,
106_202306,106,Premium,19.99,2023-06-26,active,,
106_202307,106,Premium,19.99,2023-07-26,active,,
106_202308,106,Premium,19.99,2023-08-25,active,,
107_202310,107,Basic,9.99,2023-10-23,active,,
107_202311,107,Basic,9.99,2023-11-22,active,,
107_202312,107,Basic,9.99,2023-12-22,active,,
107_202401,107,Basic,9.99,2024-01-21,active,,
107_202402,107,Basic,9.99,2024-02-20,active,,
108_202305,108,Standard,14.99,2023-05-08,active,,
108_202306,108,Standard,14.99,2023-06-07,active,,
108_202307,108,Standard,14.99,2023-07-07,active,,
108_202308,108,Standard,14.99,2023-08-06,active,,
108_202309,108,Standard,14.99,2023-09-05,active,,
108_202310,108,Standard,14.99,2023-10-05,active,,
108_202311,108,Standard,14.99,2023-11-04,active,,
108_202312,108,Standard,14.99,2023-12-04,active,,
108_202401,108,Standard,14.99,2024-01-03,active,,
108_202402,108,Standard,14.99,2024-02-02,active,,
108_202403,108,Standard,14.99,2024-03-03,active,,
108_202404,108,Standard,14.99,2024-04-02,active,,
109_202308,109,Premium,19.99,2023-08-15,active,,
109_202309,109,Premium,19.99,2023-09-14,active,,
109_202310,109,Premium,19.99,2023-10-14,active,,
109_202311,109,Premium,19.99,2023-11-13,active,,
109_202312,109,Premium,19.99,2023-12-13,active,,
109_202401,109,Premium,19.99,2024-01-12,active,,
109_202402,109,Premium,19.99,2024-02-11,active,,
109_202403,109,Premium,19.99,2024-03-12,active,,
109_202404,109,Premium,19.99,2024-04-11,active,,
109_202405,109,Premium,19.99,2024-05-11,active,,
110_202311,110,Standard,14.99,2023-11-17,active,,
110_202312,110,Standard,14.99,2023-12-17,active,,
110_202401,110,Standard,14.99,2024-01-16,active,,
110_202402,110,Standard,14.99,2024-02-15,active,,
110_202403,110,Standard,14.99,2024-03-16,active,,
110_202404,110,Standard,14.99,2024-04-15,active,,
110_202405,110,Standard,14.99,2024-05-15,active,,
111_202302,111,Premium,19.99,2023-02-08,active,,
111_202303,111,Premium,19.99,2023-03-10,active,,
111_202304,111,Premium,19.99,2023-04-09,active,,
111_202305,111,Premium,19.99,2023-05-09,active,,
111_202306,111,Premium,19.99,2023-06-08,active,,
111_202307,111,Premium,19.99,2023-07-08,active,,
111_202308,111,Premium,19.99,2023-08-07,active,,
112_202304,112,Family,24.99,2023-04-29,active,,
112_202305,112,Family,24.99,2023-05-29,active,,
112_202306,112,Family,24.99,2023-06-28,active,,
112_202307,112,Family,24.99,2023-07-28,active,,
112_202308,112,Family,24.99,2023-08-27,active,,
112_202309,112,Family,24.99,2023-09-26,active,,
112_202310,112,Family,24.99,2023-10-26,active,,
112_202311,112,Family,24.99,2023-11-25,active,,
113_202304,113,Family,24.99,2023-04-30,active,,
113_202305,113,Family,24.99,2023-05-30,active,,
113_202306,113,Family,24.99,2023-06-29,active,,
113_202307,113,Family,24.99,2023-07-29,active,,
113_202308,113,Family,24.99,2023-08-28,active,,
113_202309,113,Family,24.99,2023-09-27,active,,
113_202310,113,Family,24.99,2023-10-27,active,,
113_202311,113,Family,24.99,2023-11-26,active,,
113_202312,113,Family,24.99,2023-12-26,active,,
113_202401,113,Family,24.99,2024-01-25,active,,
113_202402,113,Family,24.99,2024-02-24,active,,
113_202403,113,Family,24.99,2024-03-25,active,,
114_202310,114,Basic,9.99,2023-10-06,active,,
114_202311,114,Basic,9.99,2023-11-05,active,,
114_202312,114,Basic,9.99,2023-12-05,active,,
114_202401,114,Basic,9.99,2024-01-04,active,,
114_202402,114,Basic,9.99,2024-02-03,active,,
114_202403,114,Basic,9.99,2024-03-04,active,,
114_202404,114,Basic,9.99,2024-04-03,active,,
114_202405,114,Basic,9.99,2024-05-03,active,,
114_202406,114,Basic,9.99,2024-06-02,active,,
114_202407,114,Basic,9.99,2024-07-02,active,,
114_202408,114,Basic,9.99,2024-08-01,active,,
115_202303,115,Standard,14.99,2023-03-26,active,,
115_202304,115,Standard,14.99,2023-04-25,active,,
115_202305,115,Standard,14.99,2023-05-25,active,,
115_202306,115,Standard,14.99,2023-06-24,active,,
116_202312,116,Standard,14.99,2023-12-19,active,,
116_202401,116,Standard,14.99,2024-01-18,active,,
116_202402,116,Standard,14.99,2024-02-17,active,,
116_202403,116,Standard,14.99,2024-03-18,active,,
116_202404,116,Standard,14.99,2024-04-17,active,,
116_202405,116,Standard,14.99,2024-05-17,active,,
116_202406,116,Standard,14.99,2024-06-16,active,,
117_202311,117,Standard,14.99,2023-11-03,active,,
117_202312,117,Standard,14.99,2023-12-03,active,,
117_202401,117,Standard,14.99,2024-01-02,active,,
118_202304,118,Family,24.99,2023-04-28,active,,
118_202305,118,Family,24.99,2023-05-28,active,,
118_202306,118,Family,24.99,2023-06-27,active,,
118_202307,118,Family,24.99,2023-07-27,active,,
118_202308,118,Family,24.99,2023-08-26,active,,
118_202309,118,Family,24.99,2023-09-25,active,,
118_202310,118,Family,24.99,2023-10-25,active,,
118_202311,118,Family,24.99,2023-11-24,active,,
118_202312,118,Family,24.99,2023-12-24,active,,
118_202401,118,Family,24.99,2024-01-23,active,,
118_202402,118,Family,24.99,2024-02-22,active,,
118_202403,118,Family,24.99,2024-03-23,active,,
119_202308,119,Basic,9.99,2023-08-29,active,,
119_202309,119,Basic,9.99,2023-09-28,active,,
119_202310,119,Basic,9.99,2023-10-28,active,,
119_202311,119,Basic,9.99,2023-11-27,active,,
119_202312,119,Basic,9.99,2023-12-27,active,,
119_202401,119,Basic,9.99,2024-01-26,active,,
119_202402,119,Basic,9.99,2024-02-25,active,,
119_202403,119,Basic,9.99,2024-03-26,active,,
120_202309,120,Basic,9.99,2023-09-09,active,,
120_202310,120,Basic,9.99,2023-10-09,active,,
120_202311,120,Basic,9.99,2023-11-08,active,,
121_202302,121,Family,24.99,2023-02-23,active,,
121_202303,121,Family,24.99,2023-03-25,active,,
121_202304,121,Family,24.99,2023-04-24,active,,
121_202305,121,Family,24.99,2023-05-24,active,,
121_202306,121,Family,24.99,2023-06-23,active,,
121_202307,121,Family,24.99,2023-07-23,active,,
121_202308,121,Family,24.99,2023-08-22,active,,
121_202309,121,Family,24.99,2023-09-21,active,,
