user_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,internet_service,monthly_charges,total_charges,churn,contract,payment_method
293,Male,0,Yes,Yes,23,Yes,Fiber optic,86.8,1940.8,0,One year,Mailed check
294,Female,1,No,No,6,Yes,Fiber optic,89.35,567.8,0,Month-to-month,Electronic check
295,Female,0,No,No,12,Yes,No,19.7,220.35,0,Month-to-month,Mailed check
296,Male,0,No,No,1,Yes,No,20.25,20.25,0,Month-to-month,Mailed check
297,Female,0,Yes,Yes,71,Yes,Fiber optic,76.05,5436.45,0,Two year,Electronic check
298,Male,1,Yes,No,35,Yes,Fiber optic,100.8,3437.5,0,Month-to-month,Electronic check
299,Male,0,Yes,Yes,40,Yes,DSL,74.55,3015.75,0,Month-to-month,Electronic check
300,Female,0,No,Yes,1,Yes,Fiber optic,73.6,73.6,1,Month-to-month,Mailed check
301,Male,0,No,No,23,Yes,DSL,64.9,1509.8,0,One year,Bank transfer (automatic)
302,Female,1,No,No,4,Yes,Fiber optic,95.45,396.1,1,Month-to-month,Electronic check
303,Male,0,No,No,4,Yes,Fiber optic,90.4,356.65,0,Month-to-month,Electronic check
304,Female,0,Yes,Yes,68,No,DSL,60.3,4109.0,0,Two year,Credit card (automatic)
305,Male,0,No,Yes,38,Yes,Fiber optic,81.85,3141.7,0,Month-to-month,Mailed check
306,Male,0,Yes,Yes,52,Yes,No,24.8,1229.1,0,Two year,Mailed check
307,Male,1,Yes,No,32,Yes,Fiber optic,74.9,2303.35,1,Month-to-month,Electronic check
308,Male,0,Yes,Yes,29,Yes,DSL,75.55,2054.4,0,Two year,Mailed check
309,Male,1,Yes,Yes,38,Yes,Fiber optic,101.15,3741.85,0,Month-to-month,Electronic check
310,Male,0,No,Yes,48,Yes,DSL,78.75,3682.45,0,One year,Credit card (automatic)
311,Female,0,No,No,1,Yes,No,19.25,19.25,0,Month-to-month,Bank transfer (automatic)
312,Female,0,No,No,22,Yes,Fiber optic,89.05,1886.25,0,Month-to-month,Electronic check
313,Female,0,No,No,43,Yes,Fiber optic,115.05,4895.1,0,Two year,Credit card (automatic)
314,Female,1,Yes,No,5,Yes,Fiber optic,69.35,341.6,0,Month-to-month,Electronic check
315,Male,0,No,No,5,Yes,Fiber optic,80.6,415.55,1,Month-to-month,Electronic check
316,Male,0,Yes,Yes,51,Yes,Fiber optic,110.05,5686.4,0,One year,Credit card (automatic)
317,Male,0,No,No,71,Yes,No,19.9,1355.1,0,Two year,Credit card (automatic)
318,Female,0,Yes,Yes,38,Yes,DSL,80.3,3058.65,1,One year,Credit card (automatic)
319,Male,1,Yes,No,24,Yes,Fiber optic,93.15,2231.05,1,Month-to-month,Electronic check
320,Male,0,Yes,No,35,Yes,Fiber optic,91.5,3236.35,0,Month-to-month,Credit card (automatic)
321,Female,1,No,No,54,Yes,DSL,82.45,4350.1,1,One year,Bank transfer (automatic)
322,Female,0,Yes,Yes,72,No,DSL,60.0,4264.0,0,Two year,Electronic check
323,Male,0,No,No,1,Yes,DSL,44.8,44.8,0,Month-to-month,Electronic check
324,Female,0,Yes,Yes,9,Yes,DSL,48.6,422.3,0,One year,Mailed check
325,Male,0,No,No,69,No,DSL,60.05,4176.7,0,Two year,Bank transfer (automatic)
326,Female,0,Yes,No,52,Yes,Fiber optic,102.7,5138.1,0,Month-to-month,Credit card (automatic)
327,Female,1,Yes,No,11,Yes,Fiber optic,82.9,880.05,0,Month-to-month,Electronic check
328,Female,1,No,No,2,Yes,Fiber optic,70.35,139.05,1,Month-to-month,Electronic check
329,Female,1,Yes,Yes,28,No,DSL,35.9,973.65,0,Month-to-month,Electronic check
330,Female,1,No,No,17,Yes,Fiber optic,82.65,1470.05,0,Month-to-month,Credit card (automatic)
331,Female,0,Yes,Yes,35,Yes,No,19.85,739.35,0,Two year,Mailed check
332,Female,0,No,No,8,Yes,No,19.2,161.95,0,One year,Mailed check
333,Male,0,No,No,46,Yes,Fiber optic,94.9,4422.95,0,One year,Credit card (automatic)
334,Female,0,No,No,7,Yes,Fiber optic,73.85,511.25,1,Month-to-month,Electronic check
335,Female,0,No,No,2,Yes,Fiber optic,80.6,155.8,1,Month-to-month,Mailed check
336,Male,0,Yes,Yes,68,Yes,DSL,75.8,5293.95,1,One year,Bank transfer (automatic)
337,Female,0,No,No,43,Yes,Fiber optic,104.6,4759.85,1,Two year,Electronic check
338,Female,0,No,No,68,Yes,DSL,88.15,6148.45,0,Two year,Electronic check
339,Female,0,No,No,36,Yes,Fiber optic,94.8,3565.65,0,Month-to-month,Credit card (automatic)
340,Male,0,Yes,No,63,Yes,Fiber optic,103.4,6603.0,1,Month-to-month,Electronic check
341,Female,1,No,No,32,Yes,DSL,54.65,1830.1,0,Month-to-month,Bank transfer (automatic)
342,Female,0,Yes,No,71,Yes,DSL,85.75,6223.8,0,Two year,Credit card (automatic)
343,Female,0,Yes,Yes,66,Yes,DSL,67.45,4508.65,0,Month-to-month,Bank transfer (automatic)
344,Male,0,No,No,63,Yes,No,20.5,1328.15,0,One year,Mailed check
345,Female,0,No,Yes,41,Yes,No,20.25,865.0,0,One year,Credit card (automatic)
346,Female,1,No,No,1,Yes,Fiber optic,72.1,72.1,0,Month-to-month,Electronic check
347,Female,0,No,No,2,Yes,Fiber optic,90.4,168.2,1,Month-to-month,Electronic check
348,Female,0,Yes,No,70,Yes,No,19.45,1303.5,0,Two year,Bank transfer (automatic)
349,Female,0,No,No,23,No,DSL,44.95,996.85,0,Month-to-month,Electronic check
350,Female,1,Yes,No,64,Yes,Fiber optic,97.0,6430.9,0,One year,Bank transfer (automatic)
351,Male,0,Yes,Yes,37,Yes,DSL,62.8,2278.75,0,Two year,Credit card (automatic)
352,Male,0,No,Yes,17,Yes,DSL,44.6,681.4,0,One year,Mailed check
353,Female,1,No,No,7,Yes,Fiber optic,89.15,574.35,0,Month-to-month,Electronic check
354,Male,0,Yes,Yes,4,Yes,Fiber optic,84.8,371.9,1,Month-to-month,Bank transfer (automatic)
355,Female,1,No,No,21,No,DSL,41.9,840.1,1,Month-to-month,Electronic check
356,Female,0,No,No,10,Yes,Fiber optic,80.25,846.0,1,Month-to-month,Bank transfer (automatic)
357,Female,1,No,No,16,Yes,DSL,54.1,889.0,0,Month-to-month,Electronic check
358,Male,0,Yes,No,64,Yes,Fiber optic,105.25,6823.4,0,Two year,Electronic check
359,Male,1,Yes,No,27,No,DSL,30.75,805.1,1,Month-to-month,Credit card (automatic)
360,Male,0,Yes,Yes,42,Yes,Fiber optic,97.1,4016.75,0,One year,Electronic check
361,Male,0,No,Yes,5,Yes,No,20.2,83.75,0,Month-to-month,Mailed check
362,Female,0,No,No,41,Yes,Fiber optic,98.8,3959.15,0,Two year,Bank transfer (automatic)
363,Male,0,Yes,No,58,Yes,DSL,50.3,2878.55,0,One year,Credit card (automatic)
364,Female,0,No,No,47,Yes,No,20.55,945.7,0,Two year,Mailed check
365,Male,0,No,No,18,Yes,Fiber optic,75.9,1373.05,0,Month-to-month,Bank transfer (automatic)
366,Male,0,No,No,5,Yes,Fiber optic,96.5,492.55,1,Month-to-month,Bank transfer (automatic)
367,Male,0,Yes,No,23,Yes,DSL,59.95,1406.0,0,Month-to-month,Bank transfer (automatic)
368,Female,0,No,No,1,Yes,No,19.15,19.15,0,Month-to-month,Mailed check
369,Male,0,Yes,No,71,Yes,Fiber optic,98.65,6962.85,0,One year,Credit card (automatic)
370,Male,0,Yes,Yes,72,Yes,Fiber optic,112.6,8126.65,0,Two year,Credit card (automatic)
371,Male,0,Yes,Yes,33,Yes,No,20.6,690.25,0,One year,Mailed check
372,Male,0,No,No,2,Yes,Fiber optic,85.65,181.5,1,Month-to-month,Electronic check
373,Male,0,No,Yes,24,No,DSL,35.75,830.8,0,Two year,Mailed check
374,Female,0,Yes,Yes,56,Yes,Fiber optic,99.75,5608.4,0,One year,Credit card (automatic)
375,Male,0,No,No,37,Yes,Fiber optic,96.1,3646.8,0,Month-to-month,Credit card (automatic)
376,Female,0,No,No,43,Yes,DSL,85.1,3662.25,0,One year,Credit card (automatic)
377,Male,0,No,No,1,No,DSL,25.35,25.35,0,Month-to-month,Mailed check
378,Female,0,Yes,No,25,Yes,Fiber optic,104.95,2566.5,1,Month-to-month,Bank transfer (automatic)
379,Female,0,No,No,61,Yes,DSL,89.65,5308.7,0,Two year,Electronic check
380,Male,0,No,No,17,Yes,Fiber optic,86.75,1410.25,0,One year,Electronic check
381,Female,0,Yes,No,41,Yes,Fiber optic,86.2,3339.05,0,One year,Bank transfer (automatic)
382,Male,0,No,No,1,Yes,DSL,50.65,50.65,1,Month-to-month,Mailed check
383,Male,1,Yes,Yes,72,No,DSL,64.8,4732.35,0,Two year,Bank transfer (automatic)
384,Male,0,No,No,1,Yes,Fiber optic,90.85,90.85,1,Month-to-month,Credit card (automatic)
385,Male,0,No,No,48,Yes,Fiber optic,108.1,5067.45,0,Two year,Bank transfer (automatic)
386,Male,1,Yes,No,11,Yes,No,19.95,214.75,1,Month-to-month,Mailed check
387,Female,1,Yes,No,55,Yes,Fiber optic,85.45,4874.7,1,Month-to-month,Electronic check
388,Female,0,No,No,42,No,DSL,54.75,2348.45,0,One year,Electronic check
389,Male,0,No,No,44,Yes,Fiber optic,90.4,4063.0,0,Month-to-month,Mailed check
390,Male,0,No,Yes,1,Yes,DSL,44.0,44.0,0,Month-to-month,Electronic check
391,Female,0,No,No,27,Yes,Fiber optic,95.6,2595.25,0,Month-to-month,Bank transfer (automatic)
392,Male,1,Yes,No,27,Yes,DSL,84.8,2309.55,0,Month-to-month,Bank transfer (automatic)
393,Female,1,No,No,2,Yes,DSL,44.3,89.3,0,Month-to-month,Electronic check
394,Female,0,No,No,19,Yes,No,19.9,367.55,0,Month-to-month,Mailed check
395,Female,1,Yes,No,42,Yes,Fiber optic,95.05,3944.5,0,Month-to-month,Electronic check
396,Female,0,No,No,66,Yes,DSL,90.05,5965.95,0,Two year,Credit card (automatic)
397,Male,1,Yes,No,33,Yes,Fiber optic,109.9,3694.7,0,Month-to-month,Bank transfer (automatic)
398,Female,0,No,No,34,Yes,Fiber optic,73.95,2524.45,1,Month-to-month,Credit card (automatic)
399,Male,1,No,No,33,No,DSL,54.6,1803.7,0,Month-to-month,Electronic check
400,Female,0,Yes,Yes,23,Yes,No,20.05,415.1,0,One year,Mailed check
401,Female,0,No,No,32,Yes,No,19.75,624.15,0,One year,Bank transfer (automatic)
402,Female,0,No,No,11,Yes,No,20.05,237.7,0,One year,Credit card (automatic)
403,Male,0,Yes,Yes,69,Yes,Fiber optic,99.45,7007.6,1,Month-to-month,Credit card (automatic)
404,Female,0,Yes,No,68,Yes,DSL,55.9,3848.8,0,One year,Bank transfer (automatic)
405,Male,0,No,No,20,Yes,No,19.7,419.4,0,Two year,Mailed check
406,Male,0,No,No,72,Yes,No,19.8,1468.75,0,Two year,Credit card (automatic)
407,Male,0,Yes,Yes,60,Yes,Fiber optic,95.4,5812.0,0,One year,Bank transfer (automatic)
408,Male,1,Yes,Yes,32,Yes,Fiber optic,93.95,2861.45,0,Month-to-month,Mailed check
409,Female,0,No,No,1,Yes,No,19.9,19.9,1,Month-to-month,Mailed check
410,Male,0,No,No,1,Yes,No,19.6,19.6,1,Month-to-month,Mailed check
411,Male,1,No,No,3,Yes,Fiber optic,81.35,233.7,1,Month-to-month,Electronic check
412,Female,0,Yes,No,46,Yes,No,24.45,1066.15,0,One year,Bank transfer (automatic)
413,Female,0,Yes,No,29,Yes,Fiber optic,74.95,2149.05,0,Month-to-month,Electronic check
414,Male,0,No,No,51,Yes,Fiber optic,87.35,4473.0,0,Month-to-month,Electronic check
415,Female,1,Yes,No,48,Yes,Fiber optic,70.65,3545.05,0,Month-to-month,Bank transfer (automatic)
416,Female,0,Yes,Yes,16,Yes,Fiber optic,73.25,1195.75,0,Month-to-month,Bank transfer (automatic)
417,Male,0,Yes,No,70,Yes,Fiber optic,98.7,6858.9,0,Two year,Bank transfer (automatic)
418,Female,0,Yes,Yes,40,Yes,No,24.8,1024.7,0,Two year,Mailed check
419,Female,0,Yes,Yes,22,Yes,Fiber optic,83.3,1845.9,1,Month-to-month,Electronic check
420,Female,1,No,No,1,Yes,Fiber optic,75.3,75.3,1,Month-to-month,Bank transfer (automatic)
421,Female,0,Yes,Yes,5,Yes,No,24.3,132.25,0,Month-to-month,Mailed check
422,Female,0,No,No,7,Yes,Fiber optic,69.85,515.45,0,Month-to-month,Bank transfer (automatic)
423,Male,0,No,Yes,29,Yes,Fiber optic,100.55,2830.45,0,One year,Credit card (automatic)
424,Male,0,Yes,Yes,44,Yes,No,25.7,1110.5,0,One year,Mailed check
425,Female,0,No,No,10,No,DSL,40.7,449.3,0,Month-to-month,Bank transfer (automatic)
426,Female,1,Yes,No,55,Yes,DSL,51.65,2838.55,0,Month-to-month,Bank transfer (automatic)
427,Male,1,Yes,No,52,Yes,Fiber optic,105.1,5376.4,0,One year,Bank transfer (automatic)
428,Female,0,Yes,Yes,10,Yes,Fiber optic,85.95,858.6,0,Month-to-month,Electronic check
429,Male,0,No,No,18,Yes,Fiber optic,75.6,1395.05,0,Month-to-month,Bank transfer (automatic)
430,Female,0,Yes,No,68,Yes,DSL,58.25,3975.7,0,One year,Bank transfer (automatic)
431,Female,0,Yes,Yes,61,Yes,No,19.4,1182.55,1,Month-to-month,Mailed check
432,Female,0,Yes,Yes,72,No,DSL,65.2,4784.45,0,Two year,Credit card (automatic)
433,Male,0,No,No,2,Yes,DSL,53.45,119.5,0,Month-to-month,Electronic check
434,Male,0,No,No,12,Yes,DSL,45.4,518.9,1,Month-to-month,Bank transfer (automatic)
435,Male,0,Yes,No,41,Yes,No,19.75,899.45,0,Two year,Electronic check
436,Female,0,No,No,26,No,DSL,44.45,1183.8,0,Month-to-month,Credit card (automatic)
437,Male,0,Yes,No,36,Yes,No,20.85,720.05,0,One year,Bank transfer (automatic)
438,Male,0,Yes,Yes,72,Yes,Fiber optic,114.05,8468.2,0,Two year,Credit card (automatic)
439,Male,0,Yes,No,35,Yes,Fiber optic,89.85,3161.2,0,Month-to-month,Bank transfer (automatic)
440,Male,0,No,No,1,Yes,DSL,55.05,55.05,0,Month-to-month,Mailed check
441,Female,0,Yes,Yes,16,Yes,Fiber optic,112.95,1882.55,0,Month-to-month,Electronic check
442,Female,1,No,No,49,Yes,Fiber optic,101.55,5070.4,0,Month-to-month,Credit card (automatic)
443,Female,0,Yes,No,54,Yes,Fiber optic,114.65,6049.5,0,One year,Mailed check
444,Female,0,No,Yes,18,Yes,DSL,64.8,1166.7,0,Month-to-month,Electronic check
445,Female,0,Yes,No,36,Yes,Fiber optic,80.4,2937.65,0,Month-to-month,Electronic check
446,Female,0,No,No,60,Yes,Fiber optic,105.9,6396.45,1,Month-to-month,Electronic check
447,Female,0,No,No,1,Yes,Fiber optic,69.55,69.55,1,Month-to-month,Mailed check
448,Female,0,Yes,Yes,52,Yes,No,25.05,1270.25,0,Two year,Bank transfer (automatic)
449,Male,0,Yes,Yes,8,Yes,Fiber optic,94.75,759.55,0,Month-to-month,Electronic check
450,Male,0,Yes,Yes,72,Yes,Fiber optic,105.5,7611.55,0,Two year,Bank transfer (automatic)
451,Female,0,No,No,64,Yes,No,24.7,1642.75,0,One year,Mailed check
452,Female,1,No,No,22,Yes,DSL,69.75,1545.4,0,Month-to-month,Mailed check
453,Male,0,Yes,No,60,No,DSL,60.2,3582.4,0,Month-to-month,Bank transfer (automatic)
454,Female,0,Yes,Yes,28,Yes,Fiber optic,81.05,2227.1,1,Month-to-month,Electronic check
455,Female,0,Yes,No,61,Yes,No,24.4,1417.9,0,Two year,Mailed check
456,Female,0,No,No,24,Yes,Fiber optic,104.15,2494.65,0,Month-to-month,Electronic check
457,Male,0,Yes,Yes,28,Yes,Fiber optic,92.9,2768.35,0,One year,Bank transfer (automatic)
458,Female,0,Yes,Yes,30,Yes,DSL,80.8,2369.3,0,Two year,Bank transfer (automatic)
459,Male,0,Yes,No,2,Yes,No,20.0,38.0,0,Month-to-month,Mailed check
460,Male,0,No,No,1,Yes,Fiber optic,75.1,75.1,0,Month-to-month,Electronic check
461,Male,0,No,Yes,6,Yes,No,19.65,100.9,0,Month-to-month,Mailed check
462,Female,0,Yes,No,24,Yes,DSL,69.45,1614.05,0,Month-to-month,Bank transfer (automatic)
463,Male,0,Yes,Yes,4,Yes,Fiber optic,101.15,385.9,1,Month-to-month,Electronic check
464,Male,0,No,No,7,Yes,Fiber optic,99.8,673.25,1,Month-to-month,Electronic check
465,Male,1,Yes,No,72,Yes,Fiber optic,116.05,8404.9,0,Two year,Bank transfer (automatic)
466,Male,0,No,No,70,No,DSL,40.05,2799.75,0,Two year,Mailed check
467,Male,1,Yes,No,64,Yes,Fiber optic,102.1,6538.45,0,Two year,Electronic check
468,Male,0,Yes,Yes,72,Yes,Fiber optic,89.7,6588.95,0,One year,Electronic check
469,Female,0,No,Yes,44,Yes,No,19.9,868.1,0,Two year,Mailed check
470,Female,0,Yes,Yes,13,Yes,DSL,55.95,734.35,1,Month-to-month,Electronic check
471,Female,1,No,No,17,Yes,No,20.65,330.6,0,One year,Mailed check
472,Male,0,No,No,1,Yes,DSL,55.0,55.0,1,Month-to-month,Electronic check
473,Male,0,Yes,No,9,Yes,DSL,70.05,564.4,0,Month-to-month,Mailed check
474,Male,0,Yes,No,24,Yes,DSL,53.6,1315.35,0,Month-to-month,Mailed check
475,Female,0,Yes,Yes,1,Yes,Fiber optic,74.7,74.7,1,Month-to-month,Electronic check
476,Male,0,No,No,24,Yes,Fiber optic,80.25,1861.5,1,Month-to-month,Electronic check
477,Male,1,Yes,Yes,35,Yes,DSL,76.05,2747.2,0,Month-to-month,Electronic check
478,Female,0,Yes,Yes,7,Yes,DSL,75.7,554.05,0,Month-to-month,Electronic check
479,Male,0,No,No,5,Yes,Fiber optic,96.1,453.4,1,Month-to-month,Electronic check
480,Female,0,No,Yes,15,Yes,Fiber optic,69.0,994.8,1,Month-to-month,Bank transfer (automatic)
481,Male,0,Yes,Yes,11,Yes,No,19.65,225.75,0,Two year,Mailed check
482,Female,0,Yes,No,48,No,DSL,45.3,2145.0,1,Month-to-month,Bank transfer (automatic)
483,Female,1,No,No,20,Yes,Fiber optic,81.45,1671.6,0,Month-to-month,Electronic check
484,Female,0,Yes,No,72,Yes,Fiber optic,108.5,8003.8,0,One year,Bank transfer (automatic)
485,Female,0,Yes,Yes,8,Yes,Fiber optic,83.55,680.05,1,Month-to-month,Electronic check
486,Male,0,Yes,Yes,72,Yes,Fiber optic,84.5,6130.85,0,Two year,Credit card (automatic)
487,Female,0,No,No,15,Yes,Fiber optic,100.15,1415.0,0,Month-to-month,Electronic check
488,Male,0,No,No,72,Yes,DSL,88.6,6201.95,0,Two year,Bank transfer (automatic)
489,Female,0,Yes,Yes,0,No,DSL,52.55,0.0,0,Two year,Bank transfer (automatic)
490,Male,0,No,Yes,1,Yes,Fiber optic,74.35,74.35,1,Month-to-month,Electronic check
491,Male,0,Yes,Yes,63,Yes,Fiber optic,104.8,6597.25,0,Two year,Bank transfer (automatic)
492,Female,0,No,No,2,Yes,DSL,59.0,114.15,0,Month-to-month,Electronic check
493,Female,0,Yes,No,2,Yes,Fiber optic,74.4,139.4,1,Month-to-month,Electronic check
494,Male,1,Yes,No,61,Yes,DSL,64.05,3902.6,0,One year,Bank transfer (automatic)
495,Male,0,No,No,1,Yes,No,20.4,20.4,0,Month-to-month,Mailed check
496,Male,0,No,No,22,No,DSL,43.75,903.6,1,One year,Bank transfer (automatic)
497,Male,0,Yes,No,28,Yes,DSL,60.9,1785.65,0,Month-to-month,Mailed check
498,Female,0,Yes,No,70,Yes,No,19.8,1397.65,0,Two year,Bank transfer (automatic)
499,Female,1,No,No,5,No,DSL,28.45,131.05,1,Month-to-month,Electronic check
500,Female,0,No,No,12,Yes,Fiber optic,99.7,1238.45,1,Month-to-month,Bank transfer (automatic)
501,Male,0,No,No,34,Yes,Fiber optic,116.25,3899.05,0,One year,Credit card (automatic)
502,Female,1,Yes,No,71,Yes,Fiber optic,80.7,5676.0,0,Two year,Credit card (automatic)
503,Female,0,Yes,Yes,70,Yes,DSL,65.2,4543.15,0,One year,Bank transfer (automatic)
504,Female,0,Yes,Yes,52,Yes,Fiber optic,84.05,4326.8,0,Month-to-month,Bank transfer (automatic)
505,Male,0,No,Yes,69,Yes,DSL,79.45,5502.55,0,Two year,Credit card (automatic)
506,Female,1,No,No,20,Yes,Fiber optic,94.1,1782.4,1,Month-to-month,Electronic check
507,Male,0,No,Yes,11,Yes,Fiber optic,78.0,851.8,0,Month-to-month,Mailed check
508,Male,0,Yes,No,2,Yes,Fiber optic,94.2,167.5,1,Month-to-month,Electronic check
509,Female,0,Yes,Yes,6,Yes,Fiber optic,80.5,502.85,1,Month-to-month,Electronic check
510,Female,0,No,No,1,Yes,No,19.85,19.85,0,Month-to-month,Mailed check
511,Male,1,Yes,Yes,20,Yes,Fiber optic,94.3,1818.3,0,One year,Credit card (automatic)
512,Male,0,No,No,61,Yes,Fiber optic,106.45,6300.15,0,Month-to-month,Electronic check
513,Female,1,Yes,No,5,Yes,Fiber optic,74.35,334.8,1,Month-to-month,Electronic check
514,Female,0,No,No,56,Yes,Fiber optic,105.45,5916.95,0,Month-to-month,Bank transfer (automatic)
515,Male,0,No,No,30,Yes,Fiber optic,95.0,2852.4,0,Month-to-month,Credit card (automatic)
516,Male,0,No,No,40,Yes,Fiber optic,104.8,4131.95,1,Month-to-month,Bank transfer (automatic)
517,Female,0,No,No,28,Yes,DSL,54.3,1546.3,0,One year,Mailed check
518,Female,1,Yes,No,5,Yes,Fiber optic,70.05,302.6,0,Month-to-month,Electronic check
519,Female,1,Yes,No,27,Yes,Fiber optic,75.2,1929.35,1,Month-to-month,Bank transfer (automatic)
520,Male,0,No,No,12,Yes,No,20.05,265.45,0,Month-to-month,Credit card (automatic)
521,Male,0,Yes,Yes,67,Yes,Fiber optic,105.4,6989.45,0,One year,Electronic check
522,Male,1,Yes,No,29,Yes,DSL,51.6,1442.0,0,Month-to-month,Electronic check
523,Male,0,Yes,Yes,55,Yes,Fiber optic,85.5,4713.4,0,Month-to-month,Bank transfer (automatic)
524,Female,0,No,No,23,Yes,Fiber optic,75.6,1758.6,1,Month-to-month,Bank transfer (automatic)
525,Male,0,Yes,No,34,Yes,Fiber optic,100.05,3480.0,1,Month-to-month,Electronic check
526,Male,0,No,No,52,Yes,Fiber optic,91.25,4738.3,0,One year,Electronic check
527,Male,1,Yes,Yes,72,Yes,Fiber optic,115.75,8399.15,0,Two year,Credit card (automatic)
528,Male,0,Yes,Yes,58,Yes,Fiber optic,94.7,5430.35,0,One year,Credit card (automatic)
529,Male,0,Yes,Yes,35,Yes,No,19.6,686.95,0,Two year,Mailed check
530,Female,1,No,No,56,Yes,Fiber optic,99.9,5706.3,0,Two year,Bank transfer (automatic)
531,Female,0,Yes,Yes,24,Yes,No,21.1,490.65,0,Two year,Credit card (automatic)
532,Male,0,Yes,Yes,70,Yes,No,20.05,1360.25,0,Two year,Credit card (automatic)
533,Male,0,No,No,2,Yes,Fiber optic,79.95,174.45,0,Month-to-month,Electronic check
534,Male,1,Yes,Yes,68,Yes,Fiber optic,107.15,7379.8,0,One year,Credit card (automatic)
535,Female,0,No,No,1,Yes,Fiber optic,85.0,85.0,1,Month-to-month,Electronic check
536,Male,0,No,No,12,Yes,Fiber optic,89.55,1021.75,0,Month-to-month,Electronic check
537,Female,0,Yes,No,63,Yes,Fiber optic,81.55,5029.05,0,Month-to-month,Bank transfer (automatic)
538,Female,0,Yes,Yes,33,Yes,DSL,58.45,1955.4,0,One year,Mailed check
539,Female,0,Yes,No,69,Yes,Fiber optic,95.65,6744.2,0,One year,Credit card (automatic)
540,Female,0,Yes,Yes,60,Yes,DSL,80.6,4946.7,0,Two year,Bank transfer (automatic)
541,Female,0,Yes,Yes,72,Yes,Fiber optic,113.1,8248.5,0,Two year,Bank transfer (automatic)
542,Female,0,No,No,11,Yes,DSL,58.95,601.6,0,Month-to-month,Mailed check
543,Female,0,No,No,1,Yes,No,19.55,19.55,0,Month-to-month,Mailed check
544,Male,0,No,No,10,Yes,Fiber optic,86.05,834.1,1,Month-to-month,Bank transfer (automatic)
545,Male,0,No,No,13,No,DSL,45.55,597.0,1,Month-to-month,Credit card (automatic)
546,Male,0,Yes,Yes,34,Yes,Fiber optic,78.95,2647.2,0,One year,Bank transfer (automatic)
547,Male,0,Yes,Yes,39,Yes,Fiber optic,86.3,3266.0,1,Month-to-month,Mailed check
548,Female,0,No,No,65,Yes,Fiber optic,105.05,6744.25,0,One year,Bank transfer (automatic)
549,Male,1,Yes,No,50,Yes,Fiber optic,101.9,5265.5,0,One year,Bank transfer (automatic)
550,Male,0,No,No,15,Yes,No,19.75,311.6,0,Month-to-month,Mailed check
551,Male,0,Yes,Yes,72,Yes,Fiber optic,110.3,7966.9,0,Two year,Bank transfer (automatic)
552,Female,0,Yes,Yes,72,Yes,Fiber optic,115.6,8220.4,0,Two year,Bank transfer (automatic)
553,Male,0,Yes,Yes,55,Yes,No,19.35,1153.25,0,Two year,Bank transfer (automatic)
554,Female,0,Yes,Yes,23,Yes,No,25.6,514.75,0,Two year,Credit card (automatic)
555,Male,0,No,No,32,Yes,Fiber optic,80.35,2596.15,1,Month-to-month,Bank transfer (automatic)
556,Female,0,Yes,Yes,56,Yes,DSL,68.75,3808.0,0,One year,Bank transfer (automatic)
